Predictor	Feature	Importance
CFLD	COPFe 21	0.02075862052334257
CFLD	COPFe 293	0.01917545561212611
CFLD	COPFe 272	0.01756843736524622
CFLD	COPFe 261	0.016994466674553305
CFLD	COPFe 6	0.015979102865768494
CFLD	COPFe 216	0.014547122184624483
CFLD	COPFe 284	0.014454495665926614
CFLD	COPFe 67	0.01390599769821305
CFLD	COPFe 220	0.010993247649068342
CFLD	COPFe 8	0.010934061139411649
CFLD	COPFe 252	0.010765401192820616
CFLD	COPFe 27	0.01054523363186013
CFLD	COPFe 10	0.010244516035362854
CFLD	COPFe 107	0.00995979600972669

Mean squared error for CS_mucoid using classifier is 0.11538461538461539
Features appearing at least once
CS_mucoid	COPFe 56	0.07813767133636229
CS_mucoid	COPFe 79	0.0468548958580007
CS_mucoid	COPFe 70	0.03587401075248744
CS_mucoid	COPFe 181	0.0336776250430162
CS_mucoid	COPFe 273	0.02577907285610456
CS_mucoid	COPFe 77	0.025670378376320906
CS_mucoid	COPFe 78	0.024780786387864035
CS_mucoid	COPFe 139	0.02396687507727696
CS_mucoid	COPFe 180	0.021873204565072153
CS_mucoid	COPFe 71	0.021771325569907334
CS_mucoid	COPFe 80	0.02076512496581796
CS_mucoid	COPFe 57	0.01832418311795794
CS_mucoid	COPFe 97	0.015906487647864873
CS_mucoid	COPFe 217	0.015050950110427482
CS_mucoid	COPFe 266	0.014542818472582783
CS_mucoid	COPFe 203	0.012338354284638071
CS_mucoid	COPFe 115	0.012259730525960778
CS_mucoid	COPFe 118	0.011593416491282177
CS_mucoid	COPFe 248	0.011585514255005272
CS_mucoid	COPFe 60	0.010961741653202723

Mean squared error for CS_non-mucoid using classifier is 0.07692307692307693
Features appearing at least once
CS_non-mucoid	COPFe 43	0.03926167974777062
CS_non-mucoid	COPFe 247	0.03126261405610738
CS_non-mucoid	COPFe 112	0.025208971362256773
CS_non-mucoid	COPFe 134	0.024117656029859113
CS_non-mucoid	COPFe 70	0.02390090478632225
CS_non-mucoid	COPFe 45	0.02199912462713005
CS_non-mucoid	COPFe 211	0.019642316490798763
CS_non-mucoid	COPFe 254	0.01898104835305647
CS_non-mucoid	COPFe 300	0.01644740308109038
CS_non-mucoid	COPFe 237	0.0163473557433493
CS_non-mucoid	COPFe 170	0.01615242299411662
CS_non-mucoid	COPFe 209	0.015984837100836667
CS_non-mucoid	COPFe 298	0.015479139479508748
CS_non-mucoid	COPFe 41	0.015430348983617195
CS_non-mucoid	COPFe 203	0.01471603756771978
CS_non-mucoid	COPFe 133	0.013823380478195021
CS_non-mucoid	COPFe 109	0.012696761729994219
CS_non-mucoid	COPFe 236	0.01248989622792706
CS_non-mucoid	COPFe 185	0.012209964301807
CS_non-mucoid	COPFe 138	0.011755160220272608

Mean squared error for CS_Pseudomonas aeruginosa using classifier is 0.19230769230769232
Features appearing at least once
CS_Pseudomonas aeruginosa	COPFe 70	0.056029794167552466
CS_Pseudomonas aeruginosa	COPFe 79	0.040298281801773424
CS_Pseudomonas aeruginosa	COPFe 56	0.032914202011674776
CS_Pseudomonas aeruginosa	COPFe 57	0.022005734492910673
CS_Pseudomonas aeruginosa	COPFe 181	0.020562287169494185
CS_Pseudomonas aeruginosa	COPFe 136	0.01879679492791263
CS_Pseudomonas aeruginosa	COPFe 209	0.017619549372363364
CS_Pseudomonas aeruginosa	COPFe 134	0.016522059506793578
CS_Pseudomonas aeruginosa	COPFe 142	0.016447244740456456
CS_Pseudomonas aeruginosa	COPFe 130	0.016393060030999315
CS_Pseudomonas aeruginosa	COPFe 184	0.015576597986971252
CS_Pseudomonas aeruginosa	COPFe 140	0.015301236456804437
CS_Pseudomonas aeruginosa	COPFe 193	0.01411282874976137
CS_Pseudomonas aeruginosa	COPFe 46	0.013313247519182194
CS_Pseudomonas aeruginosa	COPFe 155	0.013100811837388303
CS_Pseudomonas aeruginosa	COPFe 87	0.01101477889761213
CS_Pseudomonas aeruginosa	COPFe 171	0.010987828124438949
CS_Pseudomonas aeruginosa	COPFe 217	0.010846449048852175
CS_Pseudomonas aeruginosa	COPFe 170	0.010004817087334136
CS_Pseudomonas aeruginosa	COPFe 124	0.009999057338586288

Mean squared error for CS_Oral flora using classifier is 0.38461538461538464
Features appearing at least once
CS_Oral flora	COPFe 195	0.04530463605342826
CS_Oral flora	COPFe 24	0.03005627653428809
CS_Oral flora	COPFe 262	0.0288961400660789
CS_Oral flora	COPFe 145	0.026951852197167246
CS_Oral flora	COPFe 241	0.022878181204914815
CS_Oral flora	COPFe 267	0.021739899152156766
CS_Oral flora	COPFe 244	0.020804250278473598
CS_Oral flora	COPFe 292	0.019554532942606163
CS_Oral flora	COPFe 238	0.01849919182603229
CS_Oral flora	COPFe 43	0.017652271994796943
CS_Oral flora	COPFe 300	0.017623794104293298
CS_Oral flora	COPFe 193	0.01597902206084807
CS_Oral flora	COPFe 235	0.015505901083283966
CS_Oral flora	COPFe 109	0.015233335519922694
CS_Oral flora	COPFe 281	0.013294175072211489
CS_Oral flora	COPFe 49	0.013069840117977407
CS_Oral flora	COPFe 84	0.012598257875734969
CS_Oral flora	COPFe 270	0.012254149898487941
CS_Oral flora	COPFe 167	0.0111286061102327
CS_Oral flora	COPFe 240	0.010687733824047703

Mean squared error for CS_Stenophotomonas maltophilia using classifier is 0.07692307692307693
Features appearing at least once
CS_Stenophotomonas maltophilia	COPFe 267	0.04181985005492246
CS_Stenophotomonas maltophilia	COPFe 232	0.03958166147547783
CS_Stenophotomonas maltophilia	COPFe 38	0.030316967779241765
CS_Stenophotomonas maltophilia	COPFe 169	0.027331994486375636
CS_Stenophotomonas maltophilia	COPFe 287	0.026604889280096942
CS_Stenophotomonas maltophilia	COPFe 252	0.024681291948876243
CS_Stenophotomonas maltophilia	COPFe 148	0.0238285688547463
CS_Stenophotomonas maltophilia	COPFe 171	0.022678886415534786
CS_Stenophotomonas maltophilia	COPFe 99	0.021712443800877494
CS_Stenophotomonas maltophilia	COPFe 25	0.020494666204761522
CS_Stenophotomonas maltophilia	COPFe 203	0.019780270899619985
CS_Stenophotomonas maltophilia	COPFe 224	0.019411695555160143
CS_Stenophotomonas maltophilia	COPFe 182	0.01938534922798107
CS_Stenophotomonas maltophilia	COPFe 63	0.017035446040786592
CS_Stenophotomonas maltophilia	COPFe 122	0.016841425192103618
CS_Stenophotomonas maltophilia	COPFe 193	0.016164286229067574
CS_Stenophotomonas maltophilia	COPFe 297	0.015743554550987273
CS_Stenophotomonas maltophilia	COPFe 295	0.01574116942062407
CS_Stenophotomonas maltophilia	COPFe 273	0.015249609256424254
CS_Stenophotomonas maltophilia	COPFe 127	0.01462746663515412

Mean squared error for CS_Aspergillus fumigatus using classifier is 0.15384615384615385
Features appearing at least once
CS_Aspergillus fumigatus	COPFe 149	0.0350076954090365
CS_Aspergillus fumigatus	COPFe 285	0.026643373011473903
CS_Aspergillus fumigatus	COPFe 193	0.024312800856203565
CS_Aspergillus fumigatus	COPFe 251	0.024307889813454282
CS_Aspergillus fumigatus	COPFe 237	0.023632863885924532
CS_Aspergillus fumigatus	COPFe 288	0.022722669142688383
CS_Aspergillus fumigatus	COPFe 248	0.021639272353959103
CS_Aspergillus fumigatus	COPFe 297	0.018636443919240544
CS_Aspergillus fumigatus	COPFe 130	0.0183260489274775
CS_Aspergillus fumigatus	COPFe 54	0.01800764041290771
CS_Aspergillus fumigatus	COPFe 145	0.016292600474458747
CS_Aspergillus fumigatus	COPFe 292	0.015720229526643776
CS_Aspergillus fumigatus	COPFe 298	0.014954557263937905
CS_Aspergillus fumigatus	COPFe 113	0.014693276549568807
CS_Aspergillus fumigatus	COPFe 207	0.01157708364110691
CS_Aspergillus fumigatus	COPFe 104	0.010948654642105194
CS_Aspergillus fumigatus	COPFe 249	0.010887785115676908
CS_Aspergillus fumigatus	COPFe 157	0.010603897324384107
CS_Aspergillus fumigatus	COPFe 236	0.010550302438101981
CS_Aspergillus fumigatus	COPFe 228	0.010294916729098076

Mean squared error for CS_Aspergillus flavus using classifier is 0.0
Features appearing at least once
CS_Aspergillus flavus	COPFe 274	0.08720714824411668
CS_Aspergillus flavus	COPFe 168	0.0870018532548037
CS_Aspergillus flavus	COPFe 144	0.07652082074579959
CS_Aspergillus flavus	COPFe 275	0.0687189067278685
CS_Aspergillus flavus	COPFe 271	0.04927523896582226
CS_Aspergillus flavus	COPFe 119	0.04593676293234277
CS_Aspergillus flavus	COPFe 224	0.04176856948671134
CS_Aspergillus flavus	COPFe 223	0.04061400061967797
CS_Aspergillus flavus	COPFe 195	0.03390827246022508
CS_Aspergillus flavus	COPFe 256	0.028094113741449857
CS_Aspergillus flavus	COPFe 233	0.023993480402909332
CS_Aspergillus flavus	COPFe 225	0.02059652968782586
CS_Aspergillus flavus	COPFe 281	0.016206284020778557
CS_Aspergillus flavus	COPFe 115	0.01564371870878216
CS_Aspergillus flavus	COPFe 227	0.01517451504447027
CS_Aspergillus flavus	COPFe 197	0.014227766826533884
CS_Aspergillus flavus	COPFe 267	0.013169032066604804
CS_Aspergillus flavus	COPFe 25	0.012898617479816321
CS_Aspergillus flavus	COPFe 266	0.01190287869176852
CS_Aspergillus flavus	COPFe 260	0.011528646363812414

Mean squared error for CS_Candida albicans using classifier is 0.34615384615384615
Features appearing at least once
CS_Candida albicans	COPFe 63	0.04124949382386111
CS_Candida albicans	COPFe 218	0.03326824181286666
CS_Candida albicans	COPFe 204	0.029654327382145403
CS_Candida albicans	COPFe 190	0.02859569807116731
CS_Candida albicans	COPFe 294	0.02435207261510825
CS_Candida albicans	COPFe 238	0.02338645467973491
CS_Candida albicans	COPFe 216	0.022782513636127964
CS_Candida albicans	COPFe 256	0.02144390909135366
CS_Candida albicans	COPFe 189	0.021158398724510558
CS_Candida albicans	COPFe 239	0.0209844512755092
CS_Candida albicans	COPFe 12	0.01839487098820046
CS_Candida albicans	COPFe 293	0.01750474825090982
CS_Candida albicans	COPFe 61	0.016841540023030916
CS_Candida albicans	COPFe 199	0.01590000976506015
CS_Candida albicans	COPFe 235	0.015597972129496618
CS_Candida albicans	COPFe 36	0.015508105092991182
CS_Candida albicans	COPFe 16	0.015070465745740348
CS_Candida albicans	COPFe 22	0.014548036502188689
CS_Candida albicans	COPFe 229	0.014361050743647496
CS_Candida albicans	COPFe 120	0.01396405092337353

Mean squared error for CS_Mycobacteroides abscessus using classifier is 0.038461538461538464
Features appearing at least once
CS_Mycobacteroides abscessus	COPFe 23	0.07351463713697748
CS_Mycobacteroides abscessus	COPFe 263	0.07087860885477301
CS_Mycobacteroides abscessus	COPFe 264	0.05311632746970215
CS_Mycobacteroides abscessus	COPFe 47	0.04112608657891981
CS_Mycobacteroides abscessus	COPFe 111	0.027758104474765247
CS_Mycobacteroides abscessus	COPFe 133	0.024713504210554377
CS_Mycobacteroides abscessus	COPFe 276	0.022793533093892922
CS_Mycobacteroides abscessus	COPFe 73	0.022383890598354085
CS_Mycobacteroides abscessus	COPFe 207	0.020851483708706448
CS_Mycobacteroides abscessus	COPFe 233	0.01988546379807399
CS_Mycobacteroides abscessus	COPFe 107	0.018611576423573067
CS_Mycobacteroides abscessus	COPFe 247	0.018147191453925838
CS_Mycobacteroides abscessus	COPFe 225	0.018120097722089803
CS_Mycobacteroides abscessus	COPFe 267	0.017144450658450758
CS_Mycobacteroides abscessus	COPFe 86	0.01521900192111469
CS_Mycobacteroides abscessus	COPFe 279	0.014431483045232322
CS_Mycobacteroides abscessus	COPFe 137	0.01255039316479619
CS_Mycobacteroides abscessus	COPFe 4	0.01250513470630867
CS_Mycobacteroides abscessus	COPFe 249	0.011693695579715968
CS_Mycobacteroides abscessus	COPFe 248	0.011573556955839812

Mean squared error for CS_Mycobacterium intracellulare using classifier is 0.0
Features appearing at least once
CS_Mycobacterium intracellulare	COPFe 279	0.05238875740916902
CS_Mycobacterium intracellulare	COPFe 209	0.050841107058223124
CS_Mycobacterium intracellulare	COPFe 166	0.03755423336072212
CS_Mycobacterium intracellulare	COPFe 140	0.03736818622116843
CS_Mycobacterium intracellulare	COPFe 244	0.036094239195395846
CS_Mycobacterium intracellulare	COPFe 180	0.035260302924182765
CS_Mycobacterium intracellulare	COPFe 95	0.03478114912233599
CS_Mycobacterium intracellulare	COPFe 265	0.0346303726621204
CS_Mycobacterium intracellulare	COPFe 193	0.03347241057094608
CS_Mycobacterium intracellulare	COPFe 54	0.033202025111401766
CS_Mycobacterium intracellulare	COPFe 293	0.03295462148894751
CS_Mycobacterium intracellulare	COPFe 109	0.03156771407773615
CS_Mycobacterium intracellulare	COPFe 132	0.03151102148843057
CS_Mycobacterium intracellulare	COPFe 23	0.03052369307014329
CS_Mycobacterium intracellulare	COPFe 205	0.02714810539516534
CS_Mycobacterium intracellulare	COPFe 80	0.023008228495384163
CS_Mycobacterium intracellulare	COPFe 48	0.022970991159582507
CS_Mycobacterium intracellulare	COPFe 77	0.022894146498996182
CS_Mycobacterium intracellulare	COPFe 112	0.022414556506823235
CS_Mycobacterium intracellulare	COPFe 184	0.021852635598134707

Mean squared error for CS_Staphylococcus  aureus using classifier is 0.23076923076923078
Features appearing at least once
CS_Staphylococcus  aureus	COPFe 149	0.07107665717077508
CS_Staphylococcus  aureus	COPFe 186	0.03479676653782901
CS_Staphylococcus  aureus	COPFe 80	0.027062526384385163
CS_Staphylococcus  aureus	COPFe 213	0.026634819157629434
CS_Staphylococcus  aureus	COPFe 210	0.026027054885667374
CS_Staphylococcus  aureus	COPFe 205	0.022434285031584917
CS_Staphylococcus  aureus	COPFe 139	0.021016187420321363
CS_Staphylococcus  aureus	COPFe 133	0.02053149759404952
CS_Staphylococcus  aureus	COPFe 7	0.019672841505827453
CS_Staphylococcus  aureus	COPFe 123	0.01844867346940512
CS_Staphylococcus  aureus	COPFe 3	0.017981597485914123
CS_Staphylococcus  aureus	COPFe 261	0.017747141478097615
CS_Staphylococcus  aureus	COPFe 202	0.016697870145220912
CS_Staphylococcus  aureus	COPFe 191	0.01650369986335997
CS_Staphylococcus  aureus	COPFe 226	0.014390560410551973
CS_Staphylococcus  aureus	COPFe 200	0.01417571680477687
CS_Staphylococcus  aureus	COPFe 38	0.014083539283564041
CS_Staphylococcus  aureus	COPFe 183	0.012716150586091492
CS_Staphylococcus  aureus	COPFe 61	0.012483654151610134
CS_Staphylococcus  aureus	COPFe 215	0.011733988947923374

Mean squared error for CS_Inquilinus limosus using classifier is 0.0
Features appearing at least once
CS_Inquilinus limosus	COPFe 106	0.051492137701638255
CS_Inquilinus limosus	COPFe 193	0.046753487824418266
CS_Inquilinus limosus	COPFe 179	0.04491318733951299
CS_Inquilinus limosus	COPFe 139	0.040788068211487935
CS_Inquilinus limosus	COPFe 52	0.040249187349397295
CS_Inquilinus limosus	COPFe 60	0.038071319209576175
CS_Inquilinus limosus	COPFe 279	0.03803170114151175
CS_Inquilinus limosus	COPFe 188	0.03350129556901577
CS_Inquilinus limosus	COPFe 157	0.03338409337359149
CS_Inquilinus limosus	COPFe 205	0.03252045258985827
CS_Inquilinus limosus	COPFe 230	0.0319110808762761
CS_Inquilinus limosus	COPFe 37	0.030924525716431013
CS_Inquilinus limosus	COPFe 131	0.028557224160094246
CS_Inquilinus limosus	COPFe 289	0.028336741445283805
CS_Inquilinus limosus	COPFe 118	0.02795389171091998
CS_Inquilinus limosus	COPFe 128	0.02728784326511866
CS_Inquilinus limosus	COPFe 132	0.02464073181724305
CS_Inquilinus limosus	COPFe 241	0.0226556018974401
CS_Inquilinus limosus	COPFe 229	0.021818720296948608
CS_Inquilinus limosus	COPFe 99	0.021008041447247317

Mean squared error for CS_Achromobacter xylosoxidans using classifier is 0.0
Features appearing at least once
CS_Achromobacter xylosoxidans	COPFe 142	0.07406144510302456
CS_Achromobacter xylosoxidans	COPFe 257	0.0699343364076688
CS_Achromobacter xylosoxidans	COPFe 91	0.06575410405650244
CS_Achromobacter xylosoxidans	COPFe 20	0.06569477513375804
CS_Achromobacter xylosoxidans	COPFe 147	0.05241387859137948
CS_Achromobacter xylosoxidans	COPFe 5	0.050236048619956244
CS_Achromobacter xylosoxidans	COPFe 258	0.04563778089575368
CS_Achromobacter xylosoxidans	COPFe 144	0.044584592547057086
CS_Achromobacter xylosoxidans	COPFe 96	0.03617477438227238
CS_Achromobacter xylosoxidans	COPFe 7	0.03493194473253644
CS_Achromobacter xylosoxidans	COPFe 97	0.03221375131067001
CS_Achromobacter xylosoxidans	COPFe 163	0.03039851276415796
CS_Achromobacter xylosoxidans	COPFe 268	0.030291010705200815
CS_Achromobacter xylosoxidans	COPFe 219	0.02506896056636047
CS_Achromobacter xylosoxidans	COPFe 158	0.02082690454968939
CS_Achromobacter xylosoxidans	COPFe 299	0.01859250604867475
CS_Achromobacter xylosoxidans	COPFe 69	0.01721090418601236
CS_Achromobacter xylosoxidans	COPFe 95	0.016917206832378507
CS_Achromobacter xylosoxidans	COPFe 24	0.015442237914892529
CS_Achromobacter xylosoxidans	COPFe 273	0.015015702261058602

Mean squared error for CS_Burkholderia cepacia using classifier is 0.0
Features appearing at least once
CS_Burkholderia cepacia	COPFe 190	0.06161398145605959
CS_Burkholderia cepacia	COPFe 167	0.05216048704266542
CS_Burkholderia cepacia	COPFe 180	0.04594415075802852
CS_Burkholderia cepacia	COPFe 19	0.041633885072157775
CS_Burkholderia cepacia	COPFe 135	0.039168413042995474
CS_Burkholderia cepacia	COPFe 171	0.03770401727300522
CS_Burkholderia cepacia	COPFe 168	0.0336690860696108
CS_Burkholderia cepacia	COPFe 247	0.03324222186623484
CS_Burkholderia cepacia	COPFe 208	0.0320371081292196
CS_Burkholderia cepacia	COPFe 83	0.026721412867940646
CS_Burkholderia cepacia	COPFe 271	0.024498383766760064
CS_Burkholderia cepacia	COPFe 193	0.024301568618567443
CS_Burkholderia cepacia	COPFe 241	0.024044324855746483
CS_Burkholderia cepacia	COPFe 198	0.022843293276027105
CS_Burkholderia cepacia	COPFe 186	0.020139150702214777
CS_Burkholderia cepacia	COPFe 71	0.019365993079525554
CS_Burkholderia cepacia	COPFe 293	0.018051017185836737
CS_Burkholderia cepacia	COPFe 106	0.017951517318455013
CS_Burkholderia cepacia	COPFe 54	0.017894372749322814
CS_Burkholderia cepacia	COPFe 300	0.017647185236166273

Mean squared error for CS_Mycolicibacter terrae using classifier is 0.0
Features appearing at least once
CS_Mycolicibacter terrae	COPFe 186	0.0642470151623007
CS_Mycolicibacter terrae	COPFe 256	0.05040864010401591
CS_Mycolicibacter terrae	COPFe 138	0.04709357391903772
CS_Mycolicibacter terrae	COPFe 263	0.04452267087692801
CS_Mycolicibacter terrae	COPFe 169	0.04102981455617074
CS_Mycolicibacter terrae	COPFe 205	0.040287853387709745
CS_Mycolicibacter terrae	COPFe 296	0.03943050778551009
CS_Mycolicibacter terrae	COPFe 288	0.037853200586651994
CS_Mycolicibacter terrae	COPFe 247	0.03617959683818306
CS_Mycolicibacter terrae	COPFe 193	0.03527226439543485
CS_Mycolicibacter terrae	COPFe 265	0.0323548929327233
CS_Mycolicibacter terrae	COPFe 71	0.03172225168291228
CS_Mycolicibacter terrae	COPFe 171	0.028522341974303443
CS_Mycolicibacter terrae	COPFe 60	0.028419840545260745
CS_Mycolicibacter terrae	COPFe 136	0.02784411948337534
CS_Mycolicibacter terrae	COPFe 211	0.0267677939442486
CS_Mycolicibacter terrae	COPFe 297	0.025916894784827123
CS_Mycolicibacter terrae	COPFe 298	0.025549793857402695
CS_Mycolicibacter terrae	COPFe 148	0.021154031288265054
CS_Mycolicibacter terrae	COPFe 164	0.01936335022132716

Mean squared error for CS_Aspergillus nidulans using classifier is 0.0
Features appearing at least once
CS_Aspergillus nidulans	COPFe 70	0.07622972827085035
CS_Aspergillus nidulans	COPFe 186	0.06476368326739353
CS_Aspergillus nidulans	COPFe 247	0.06108138424085158
CS_Aspergillus nidulans	COPFe 140	0.047347974522587995
CS_Aspergillus nidulans	COPFe 120	0.04064125152052203
CS_Aspergillus nidulans	COPFe 194	0.030442839151366096
CS_Aspergillus nidulans	COPFe 292	0.02321509716617133
CS_Aspergillus nidulans	COPFe 244	0.023201716438844448
CS_Aspergillus nidulans	COPFe 157	0.023194243051717467
CS_Aspergillus nidulans	COPFe 279	0.022838547353917698
CS_Aspergillus nidulans	COPFe 30	0.022837216501005828
CS_Aspergillus nidulans	COPFe 76	0.02259943086948112
CS_Aspergillus nidulans	COPFe 185	0.022471875204623307
CS_Aspergillus nidulans	COPFe 21	0.02213815265382019
CS_Aspergillus nidulans	COPFe 217	0.01778218758245205
CS_Aspergillus nidulans	COPFe 138	0.017276761080185426
CS_Aspergillus nidulans	COPFe 290	0.017248941928503327
CS_Aspergillus nidulans	COPFe 158	0.015914364865496626
CS_Aspergillus nidulans	COPFe 72	0.013236765761269286
CS_Aspergillus nidulans	COPFe 260	0.01269933543920533

Mean squared error for CS_MAC_(Smear negative) using classifier is 0.0
Features appearing at least once
CS_MAC_(Smear negative)	COPFe 186	0.09270038188054754
CS_MAC_(Smear negative)	COPFe 95	0.06379405625657697
CS_MAC_(Smear negative)	COPFe 185	0.05491865395466797
CS_MAC_(Smear negative)	COPFe 7	0.051669795863994006
CS_MAC_(Smear negative)	COPFe 70	0.04450867336574978
CS_MAC_(Smear negative)	COPFe 24	0.042113895274481165
CS_MAC_(Smear negative)	COPFe 176	0.03982477819219717
CS_MAC_(Smear negative)	COPFe 165	0.03844031922806698
CS_MAC_(Smear negative)	COPFe 244	0.025817489841545947
CS_MAC_(Smear negative)	COPFe 16	0.02265381248173552
CS_MAC_(Smear negative)	COPFe 96	0.021232115809690276
CS_MAC_(Smear negative)	COPFe 1	0.02114024579683433
CS_MAC_(Smear negative)	COPFe 170	0.020342321749689724
CS_MAC_(Smear negative)	COPFe 162	0.020324026342130656
CS_MAC_(Smear negative)	COPFe 25	0.019774476764640697
CS_MAC_(Smear negative)	COPFe 201	0.01745759235067898
CS_MAC_(Smear negative)	COPFe 5	0.016660360606023404
CS_MAC_(Smear negative)	COPFe 20	0.013871907652134072
CS_MAC_(Smear negative)	COPFe 270	0.013128549822719502
CS_MAC_(Smear negative)	COPFe 111	0.013024787134945497

Mean squared error for CS_Penicillium using classifier is 0.0
Features appearing at least once
CS_Penicillium	COPFe 206	0.08097473856025432
CS_Penicillium	COPFe 237	0.06106542486635399
CS_Penicillium	COPFe 85	0.054002372312175764
CS_Penicillium	COPFe 285	0.040007286479451676
CS_Penicillium	COPFe 158	0.035796267352873355
CS_Penicillium	COPFe 286	0.027666500963926297
CS_Penicillium	COPFe 17	0.027267414511056094
CS_Penicillium	COPFe 24	0.020379725670332836
CS_Penicillium	COPFe 262	0.019559624223809653
CS_Penicillium	COPFe 104	0.017530240977119745
CS_Penicillium	COPFe 233	0.01684255970889771
CS_Penicillium	COPFe 37	0.01569027902196103
CS_Penicillium	COPFe 120	0.01491375782464457
CS_Penicillium	COPFe 200	0.014126920025141827
CS_Penicillium	COPFe 283	0.014079700324564704
CS_Penicillium	COPFe 215	0.013759185830976992
CS_Penicillium	COPFe 72	0.013521045488395092
CS_Penicillium	COPFe 161	0.012821671225547055
CS_Penicillium	COPFe 297	0.01265194167785503
CS_Penicillium	COPFe 114	0.0121429244347713

Mean squared error for CS_Lomentospora prolificans using classifier is 0.0
Features appearing at least once
CS_Lomentospora prolificans	COPFe 191	0.07629864889193153
CS_Lomentospora prolificans	COPFe 130	0.07126326619511113
CS_Lomentospora prolificans	COPFe 83	0.06230125715382452
CS_Lomentospora prolificans	COPFe 177	0.05789838897200382
CS_Lomentospora prolificans	COPFe 256	0.053671569766460835
CS_Lomentospora prolificans	COPFe 264	0.05362808763753602
CS_Lomentospora prolificans	COPFe 133	0.04644171434328154
CS_Lomentospora prolificans	COPFe 180	0.0457221780389283
CS_Lomentospora prolificans	COPFe 176	0.04530390555090895
CS_Lomentospora prolificans	COPFe 62	0.042688019446461924
CS_Lomentospora prolificans	COPFe 185	0.04173873602175468
CS_Lomentospora prolificans	COPFe 103	0.03568327387724703
CS_Lomentospora prolificans	COPFe 44	0.03109550443106848
CS_Lomentospora prolificans	COPFe 105	0.030636634313315838
CS_Lomentospora prolificans	COPFe 66	0.02266483870875573
CS_Lomentospora prolificans	COPFe 106	0.022349725990272087
CS_Lomentospora prolificans	COPFe 228	0.02033313888295509
CS_Lomentospora prolificans	COPFe 49	0.019650312299042287
CS_Lomentospora prolificans	COPFe 107	0.01877263517089051
CS_Lomentospora prolificans	COPFe 224	0.014821247248470067

Mean squared error for CS_Acremonium species using classifier is 0.0
Features appearing at least once
CS_Acremonium species	COPFe 249	0.06658636382801764
CS_Acremonium species	COPFe 291	0.05920408058151286
CS_Acremonium species	COPFe 276	0.05494168637808189
CS_Acremonium species	COPFe 176	0.05327036422978227
CS_Acremonium species	COPFe 273	0.05000613322379118
CS_Acremonium species	COPFe 264	0.0472237276221502
CS_Acremonium species	COPFe 245	0.04511585296629755
CS_Acremonium species	COPFe 185	0.044332165708691314
CS_Acremonium species	COPFe 186	0.043596348058503355
CS_Acremonium species	COPFe 272	0.041741210892106924
CS_Acremonium species	COPFe 131	0.03888814810310015
CS_Acremonium species	COPFe 155	0.03543389642886602
CS_Acremonium species	COPFe 149	0.03202046708639012
CS_Acremonium species	COPFe 246	0.031204002587853663
CS_Acremonium species	COPFe 119	0.029048240849745024
CS_Acremonium species	COPFe 133	0.02469506580184246
CS_Acremonium species	COPFe 138	0.02210775188703065
CS_Acremonium species	COPFe 296	0.021397756372658956
CS_Acremonium species	COPFe 32	0.02018785105256775
CS_Acremonium species	COPFe 263	0.019804601224518967

Mean squared error for CS_MDR_Pseudomonas aeruginosa using classifier is 0.15384615384615385
Features appearing at least once
CS_MDR_Pseudomonas aeruginosa	COPFe 193	0.07356493481379223
CS_MDR_Pseudomonas aeruginosa	COPFe 130	0.046230833641941124
CS_MDR_Pseudomonas aeruginosa	COPFe 83	0.02566723379950917
CS_MDR_Pseudomonas aeruginosa	COPFe 220	0.023964723510336315
CS_MDR_Pseudomonas aeruginosa	COPFe 56	0.021388484193245023
CS_MDR_Pseudomonas aeruginosa	COPFe 17	0.021303293413940803
CS_MDR_Pseudomonas aeruginosa	COPFe 245	0.021222249720744227
CS_MDR_Pseudomonas aeruginosa	COPFe 70	0.020193226800472926
CS_MDR_Pseudomonas aeruginosa	COPFe 99	0.017493231865331377
CS_MDR_Pseudomonas aeruginosa	COPFe 84	0.016577293619432467
CS_MDR_Pseudomonas aeruginosa	COPFe 273	0.014361441247620968
CS_MDR_Pseudomonas aeruginosa	COPFe 294	0.014153914372402238
CS_MDR_Pseudomonas aeruginosa	COPFe 5	0.013902187325809926
CS_MDR_Pseudomonas aeruginosa	COPFe 210	0.012908906988925887
CS_MDR_Pseudomonas aeruginosa	COPFe 45	0.01211400394836876
CS_MDR_Pseudomonas aeruginosa	COPFe 140	0.011959863331034859
CS_MDR_Pseudomonas aeruginosa	COPFe 171	0.011702435459844894
CS_MDR_Pseudomonas aeruginosa	COPFe 16	0.011545897891236341
CS_MDR_Pseudomonas aeruginosa	COPFe 241	0.011236822820002178
CS_MDR_Pseudomonas aeruginosa	COPFe 250	0.011056073841311135

Mean squared error for CS_Haemophilus influenzae using classifier is 0.0
Features appearing at least once
CS_Haemophilus influenzae	COPFe 126	0.07674288541870387
CS_Haemophilus influenzae	COPFe 185	0.06013659484973597
CS_Haemophilus influenzae	COPFe 247	0.055696287302778195
CS_Haemophilus influenzae	COPFe 264	0.049524337152439125
CS_Haemophilus influenzae	COPFe 176	0.04621811908125027
CS_Haemophilus influenzae	COPFe 90	0.041746725528210446
CS_Haemophilus influenzae	COPFe 95	0.04137388795364234
CS_Haemophilus influenzae	COPFe 186	0.041148814633094666
CS_Haemophilus influenzae	COPFe 167	0.03986976870411587
