Predictor	Feature	Importance
CS_Mycolicibacter terrae	Cluster 838	0.013391309790887629
CS_Mycolicibacter terrae	Cluster 817	0.012995070650035573
CS_Mycolicibacter terrae	Cluster 73	0.012553499208433612

Mean squared error for CS_Aspergillus nidulans using classifier is 0.0
Features appearing at least once
CS_Aspergillus nidulans	Cluster 1368	0.03018716040189126
CS_Aspergillus nidulans	Cluster 1126	0.02878737729257873
CS_Aspergillus nidulans	Cluster 312	0.027161096138655475
CS_Aspergillus nidulans	Cluster 852	0.026000266730754035
CS_Aspergillus nidulans	Cluster 1379	0.024300337831535235
CS_Aspergillus nidulans	Cluster 906	0.02344917771955868
CS_Aspergillus nidulans	Cluster 477	0.023310096187050308
CS_Aspergillus nidulans	Cluster 1365	0.021864778175124406
CS_Aspergillus nidulans	Cluster 1125	0.021248990184760935
CS_Aspergillus nidulans	Cluster 482	0.020542795051689714
CS_Aspergillus nidulans	Cluster 1257	0.019298234398630258
CS_Aspergillus nidulans	Cluster 605	0.018728772229446057
CS_Aspergillus nidulans	Cluster 27	0.017627083247749527
CS_Aspergillus nidulans	Cluster 22	0.017444394918818842
CS_Aspergillus nidulans	Cluster 1072	0.01710256590685803
CS_Aspergillus nidulans	Cluster 100	0.01698190694352409
CS_Aspergillus nidulans	Cluster 749	0.01542374593601556
CS_Aspergillus nidulans	Cluster 761	0.01531095534313085
CS_Aspergillus nidulans	Cluster 1393	0.014861670211130797
CS_Aspergillus nidulans	Cluster 745	0.013168933298060296

Mean squared error for CS_MAC_(Smear negative) using classifier is 0.0
Features appearing at least once
CS_MAC_(Smear negative)	Cluster 49	0.032064746501993015
CS_MAC_(Smear negative)	Cluster 1135	0.03029731580477899
CS_MAC_(Smear negative)	Cluster 898	0.030175925519588094
CS_MAC_(Smear negative)	Cluster 477	0.02959137616194859
CS_MAC_(Smear negative)	Cluster 1126	0.02872064741814616
CS_MAC_(Smear negative)	Cluster 932	0.028452621736501295
CS_MAC_(Smear negative)	Cluster 543	0.02613616852078604
CS_MAC_(Smear negative)	Cluster 841	0.02562416236759153
CS_MAC_(Smear negative)	Cluster 1138	0.02562391717583792
CS_MAC_(Smear negative)	Cluster 939	0.024797792989010525
CS_MAC_(Smear negative)	Cluster 878	0.024206519154297952
CS_MAC_(Smear negative)	Cluster 1368	0.022823288480291012
CS_MAC_(Smear negative)	Cluster 516	0.022708973250901605
CS_MAC_(Smear negative)	Cluster 482	0.021778207377843393
CS_MAC_(Smear negative)	Cluster 1131	0.02119757956682152
CS_MAC_(Smear negative)	Cluster 1137	0.02030778941390274
CS_MAC_(Smear negative)	Cluster 885	0.019470844353386512
CS_MAC_(Smear negative)	Cluster 1130	0.019224894278418902
CS_MAC_(Smear negative)	Cluster 1379	0.017798716337220487
CS_MAC_(Smear negative)	Cluster 1008	0.017330059165439896

Mean squared error for CS_Penicillium using classifier is 0.0
Features appearing at least once
CS_Penicillium	Cluster 1244	0.039895946110879245
CS_Penicillium	Cluster 30	0.030544915851712748
CS_Penicillium	Cluster 28	0.02371547658050938
CS_Penicillium	Cluster 88	0.023666307607752995
CS_Penicillium	Cluster 22	0.02286562692350397
CS_Penicillium	Cluster 347	0.02057070977251983
CS_Penicillium	Cluster 1294	0.0187304362430823
CS_Penicillium	Cluster 1411	0.018634445900638223
CS_Penicillium	Cluster 100	0.018003054024853252
CS_Penicillium	Cluster 114	0.015785744944390997
CS_Penicillium	Cluster 646	0.012873750247872644
CS_Penicillium	Cluster 610	0.012377375980997661
CS_Penicillium	Cluster 863	0.011934245411106008
CS_Penicillium	Cluster 767	0.011694953280424891
CS_Penicillium	Cluster 1100	0.01114499875231886
CS_Penicillium	Cluster 732	0.01105924896367874
CS_Penicillium	Cluster 305	0.01095005036531403
CS_Penicillium	Cluster 1259	0.010776313125778463
CS_Penicillium	Cluster 1078	0.010411094711796338
CS_Penicillium	Cluster 977	0.010338862278379237

Mean squared error for CS_Lomentospora prolificans using classifier is 0.0
Features appearing at least once
CS_Lomentospora prolificans	Cluster 160	0.03581341525340923
CS_Lomentospora prolificans	Cluster 308	0.029500348597829875
CS_Lomentospora prolificans	Cluster 1319	0.02829813703261207
CS_Lomentospora prolificans	Cluster 972	0.027781027611095598
CS_Lomentospora prolificans	Cluster 445	0.023192808684293673
CS_Lomentospora prolificans	Cluster 299	0.02164820545785687
CS_Lomentospora prolificans	Cluster 826	0.02050499842638116
CS_Lomentospora prolificans	Cluster 1490	0.020130428478809727
CS_Lomentospora prolificans	Cluster 237	0.019861949149195084
CS_Lomentospora prolificans	Cluster 1151	0.01926086298636368
CS_Lomentospora prolificans	Cluster 767	0.01924592536063575
CS_Lomentospora prolificans	Cluster 509	0.01895709987304551
CS_Lomentospora prolificans	Cluster 915	0.018906816142668398
CS_Lomentospora prolificans	Cluster 78	0.0185340851492727
CS_Lomentospora prolificans	Cluster 951	0.018358834939224026
CS_Lomentospora prolificans	Cluster 949	0.018135746673883794
CS_Lomentospora prolificans	Cluster 926	0.01800326794296738
CS_Lomentospora prolificans	Cluster 860	0.017555582660020864
CS_Lomentospora prolificans	Cluster 350	0.017490233869614628
CS_Lomentospora prolificans	Cluster 1334	0.016854150130536615

Mean squared error for CS_Acremonium species using classifier is 0.0
Features appearing at least once
CS_Acremonium species	Cluster 793	0.02977494102835615
CS_Acremonium species	Cluster 1040	0.02790911559673888
CS_Acremonium species	Cluster 748	0.027465644494220707
CS_Acremonium species	Cluster 869	0.026185922001359843
CS_Acremonium species	Cluster 332	0.02525335648813923
CS_Acremonium species	Cluster 289	0.025246906759145985
CS_Acremonium species	Cluster 1374	0.02349826875048794
CS_Acremonium species	Cluster 1186	0.0225623683424327
CS_Acremonium species	Cluster 240	0.021780417008333813
CS_Acremonium species	Cluster 1437	0.02151852775197077
CS_Acremonium species	Cluster 918	0.021484108947669417
CS_Acremonium species	Cluster 363	0.021455503068741093
CS_Acremonium species	Cluster 932	0.021096527906519478
CS_Acremonium species	Cluster 73	0.0174704292452268
CS_Acremonium species	Cluster 1268	0.01738076829540913
CS_Acremonium species	Cluster 249	0.016538969882484104
CS_Acremonium species	Cluster 282	0.015750711332682257
CS_Acremonium species	Cluster 963	0.015715651884875576
CS_Acremonium species	Cluster 296	0.015493099156060924
CS_Acremonium species	Cluster 1183	0.014814028180439039

Mean squared error for CS_MDR_Pseudomonas aeruginosa using classifier is 0.15384615384615385
Features appearing at least once
CS_MDR_Pseudomonas aeruginosa	Cluster 950	0.029173139132222775
CS_MDR_Pseudomonas aeruginosa	Cluster 459	0.027344591689670395
CS_MDR_Pseudomonas aeruginosa	Cluster 1281	0.020172702155110647
CS_MDR_Pseudomonas aeruginosa	Cluster 3	0.018992526765723605
CS_MDR_Pseudomonas aeruginosa	Cluster 355	0.01639590834589811
CS_MDR_Pseudomonas aeruginosa	Cluster 1223	0.016349340559806247
CS_MDR_Pseudomonas aeruginosa	Cluster 1003	0.015148247807386198
CS_MDR_Pseudomonas aeruginosa	Cluster 979	0.013766623582000715
CS_MDR_Pseudomonas aeruginosa	Cluster 960	0.0129672143549068
CS_MDR_Pseudomonas aeruginosa	Cluster 741	0.012530583327539025
CS_MDR_Pseudomonas aeruginosa	Cluster 1463	0.011543134561856974
CS_MDR_Pseudomonas aeruginosa	Cluster 2	0.010739502904716867
CS_MDR_Pseudomonas aeruginosa	Cluster 1224	0.01019383289660384
CS_MDR_Pseudomonas aeruginosa	Cluster 1231	0.010136345132266425
CS_MDR_Pseudomonas aeruginosa	Cluster 438	0.009889595036655987
CS_MDR_Pseudomonas aeruginosa	Cluster 416	0.009873372890369336
CS_MDR_Pseudomonas aeruginosa	Cluster 1148	0.008965108886146895
CS_MDR_Pseudomonas aeruginosa	Cluster 599	0.008835719759554005
CS_MDR_Pseudomonas aeruginosa	Cluster 140	0.008671970439437996
CS_MDR_Pseudomonas aeruginosa	Cluster 1000	0.008651742654682899

Mean squared error for CS_Haemophilus influenzae using classifier is 0.0
Features appearing at least once
CS_Haemophilus influenzae	Cluster 1172	0.030800709993930697
CS_Haemophilus influenzae	Cluster 953	0.030259881570096705
CS_Haemophilus influenzae	Cluster 309	0.030219773177562175
CS_Haemophilus influenzae	Cluster 312	0.028915493442953036
CS_Haemophilus influenzae	Cluster 980	0.027838600508807036
CS_Haemophilus influenzae	Cluster 937	0.027710079324458525
CS_Haemophilus influenzae	Cluster 49	0.02621617611198652
CS_Haemophilus influenzae	Cluster 315	0.025938790560821077
CS_Haemophilus influenzae	Cluster 735	0.02570676947921321
CS_Haemophilus influenzae	Cluster 287	0.0257059222045765
CS_Haemophilus influenzae	Cluster 432	0.021134491020615934
CS_Haemophilus influenzae	Cluster 939	0.020295583264340597
CS_Haemophilus influenzae	Cluster 1167	0.018163202085415053
CS_Haemophilus influenzae	Cluster 471	0.017614254378949073
CS_Haemophilus influenzae	Cluster 1253	0.017298704445581927
CS_Haemophilus influenzae	Cluster 1015	0.017077260468980185
CS_Haemophilus influenzae	Cluster 890	0.016892950565922337
CS_Haemophilus influenzae	Cluster 1153	0.016342098229022807
CS_Haemophilus influenzae	Cluster 1057	0.016096657571052553
CS_Haemophilus influenzae	Cluster 1128	0.015233159091592804

Mean squared error for CS_Scedosporium apiospermum.1 using regressor is 0.0006213506144966692
Features appearing at least once
CS_Scedosporium apiospermum.1	Cluster 1263	0.19000000002012324
CS_Scedosporium apiospermum.1	Cluster 222	0.1539000000001066
CS_Scedosporium apiospermum.1	Cluster 273	0.12472240839304614
CS_Scedosporium apiospermum.1	Cluster 438	0.1009891988534899
CS_Scedosporium apiospermum.1	Cluster 439	0.08188520036935225
CS_Scedosporium apiospermum.1	Cluster 1493	0.06624890361900125
CS_Scedosporium apiospermum.1	Cluster 693	0.05371310391771121
CS_Scedosporium apiospermum.1	Cluster 452	0.04346590566442671
CS_Scedosporium apiospermum.1	Cluster 112	0.035219107283654766
CS_Scedosporium apiospermum.1	Cluster 384	0.028518041127713143
CS_Scedosporium apiospermum.1	Cluster 161	0.023099613313447644
CS_Scedosporium apiospermum.1	Cluster 146	0.018710861459948998
CS_Scedosporium apiospermum.1	Cluster 541	0.01557083079656096
CS_Scedosporium apiospermum.1	Cluster 155	0.015155624184606063
CS_Scedosporium apiospermum.1	Cluster 666	0.012276055589530911
CS_Scedosporium apiospermum.1	Cluster 671	0.008054623831051766
CS_Scedosporium apiospermum.1	Cluster 670	0.0065239992585559
CS_Scedosporium apiospermum.1	Cluster 207	0.004280395915760735
CS_Scedosporium apiospermum.1	Cluster 163	0.003467120700658621
CS_Scedosporium apiospermum.1	Cluster 110	0.0028083677589277336

Mean squared error for P12M_0_Nothing using classifier is 0.04
Features appearing at least once
P12M_0_Nothing	Cluster 1326	0.03278753752511846
P12M_0_Nothing	Cluster 1402	0.03004218047575836
P12M_0_Nothing	Cluster 11	0.01854195564007245
P12M_0_Nothing	Cluster 911	0.017889370182135274
P12M_0_Nothing	Cluster 801	0.01582386802128814
P12M_0_Nothing	Cluster 706	0.015531190600272506
P12M_0_Nothing	Cluster 673	0.015470662960476323
P12M_0_Nothing	Cluster 1480	0.01483257568525719
P12M_0_Nothing	Cluster 1041	0.014463878345698476
P12M_0_Nothing	Cluster 43	0.01390438311329171
P12M_0_Nothing	Cluster 906	0.012930917638110582
P12M_0_Nothing	Cluster 244	0.012820207582167715
P12M_0_Nothing	Cluster 652	0.011142098621815413
P12M_0_Nothing	Cluster 1005	0.010767811016955939
P12M_0_Nothing	Cluster 16	0.01076576955512407
P12M_0_Nothing	Cluster 93	0.01074553466068023
P12M_0_Nothing	Cluster 1150	0.010307662013746175
P12M_0_Nothing	Cluster 620	0.009758474069519303
P12M_0_Nothing	Cluster 1121	0.00957698776464252
P12M_0_Nothing	Cluster 9	0.009473282983504607

Mean squared error for P12M_1_Staphylococcus aureus using classifier is 0.32
Features appearing at least once
P12M_1_Staphylococcus aureus	Cluster 833	0.01607112584880763
P12M_1_Staphylococcus aureus	Cluster 1003	0.015774044439318124
P12M_1_Staphylococcus aureus	Cluster 1074	0.015359936448393403
P12M_1_Staphylococcus aureus	Cluster 329	0.012711125902951906
P12M_1_Staphylococcus aureus	Cluster 433	0.011876164770833286
P12M_1_Staphylococcus aureus	Cluster 89	0.011193794980185905
P12M_1_Staphylococcus aureus	Cluster 4	0.009663086860607253
P12M_1_Staphylococcus aureus	Cluster 320	0.009075440485732776
P12M_1_Staphylococcus aureus	Cluster 756	0.008774627238180968
P12M_1_Staphylococcus aureus	Cluster 11	0.008304784796924525
P12M_1_Staphylococcus aureus	Cluster 16	0.008104888550809774
P12M_1_Staphylococcus aureus	Cluster 1059	0.007891793251883905
P12M_1_Staphylococcus aureus	Cluster 93	0.007877679532969108
P12M_1_Staphylococcus aureus	Cluster 738	0.007870510393846945
P12M_1_Staphylococcus aureus	Cluster 57	0.007826632970776353
P12M_1_Staphylococcus aureus	Cluster 871	0.007468958243150566
P12M_1_Staphylococcus aureus	Cluster 1262	0.007158103538009862
P12M_1_Staphylococcus aureus	Cluster 801	0.007067918808315628
P12M_1_Staphylococcus aureus	Cluster 547	0.006929502250686676
P12M_1_Staphylococcus aureus	Cluster 1257	0.00665055931299347

Mean squared error for P12M_2_Pseudomonas aeruginosa using classifier is 0.16
Features appearing at least once
P12M_2_Pseudomonas aeruginosa	Cluster 1243	0.020341697592286722
P12M_2_Pseudomonas aeruginosa	Cluster 1249	0.017736144751677937
P12M_2_Pseudomonas aeruginosa	Cluster 400	0.015157910601381745
P12M_2_Pseudomonas aeruginosa	Cluster 153	0.013321033869774174
P12M_2_Pseudomonas aeruginosa	Cluster 736	0.01282277914914569
P12M_2_Pseudomonas aeruginosa	Cluster 61	0.011848523200741335
P12M_2_Pseudomonas aeruginosa	Cluster 66	0.01120284487513398
P12M_2_Pseudomonas aeruginosa	Cluster 964	0.009302004036938306
P12M_2_Pseudomonas aeruginosa	Cluster 925	0.00910953907557598
P12M_2_Pseudomonas aeruginosa	Cluster 604	0.008800878815433304
P12M_2_Pseudomonas aeruginosa	Cluster 245	0.00876949319570292
P12M_2_Pseudomonas aeruginosa	Cluster 564	0.00828586008901831
P12M_2_Pseudomonas aeruginosa	Cluster 1316	0.007680113354146034
P12M_2_Pseudomonas aeruginosa	Cluster 1225	0.007369528067025308
P12M_2_Pseudomonas aeruginosa	Cluster 443	0.007235032938949548
P12M_2_Pseudomonas aeruginosa	Cluster 1255	0.007132045993849597
P12M_2_Pseudomonas aeruginosa	Cluster 1436	0.006827997679741748
P12M_2_Pseudomonas aeruginosa	Cluster 771	0.006376321104791461
P12M_2_Pseudomonas aeruginosa	Cluster 859	0.006233598731786748
P12M_2_Pseudomonas aeruginosa	Cluster 1257	0.006225807642634794

Mean squared error for P12M_3_Stenotrophomonas maltophilia using classifier is 0.04
Features appearing at least once
P12M_3_Stenotrophomonas maltophilia	Cluster 1206	0.02253510291840819
P12M_3_Stenotrophomonas maltophilia	Cluster 1143	0.022320113596726247
P12M_3_Stenotrophomonas maltophilia	Cluster 1303	0.02046844357886548
P12M_3_Stenotrophomonas maltophilia	Cluster 975	0.015953537452705144
P12M_3_Stenotrophomonas maltophilia	Cluster 931	0.014226164872136661
P12M_3_Stenotrophomonas maltophilia	Cluster 1197	0.014161426839840945
P12M_3_Stenotrophomonas maltophilia	Cluster 1211	0.012089571032857741
P12M_3_Stenotrophomonas maltophilia	Cluster 1203	0.011426452729644926
P12M_3_Stenotrophomonas maltophilia	Cluster 126	0.010422350445030346
P12M_3_Stenotrophomonas maltophilia	Cluster 1318	0.010343806111474072
P12M_3_Stenotrophomonas maltophilia	Cluster 1376	0.009961408106402237
P12M_3_Stenotrophomonas maltophilia	Cluster 947	0.00970780191626051
P12M_3_Stenotrophomonas maltophilia	Cluster 950	0.009488504354497645
P12M_3_Stenotrophomonas maltophilia	Cluster 1205	0.009123698013838244
P12M_3_Stenotrophomonas maltophilia	Cluster 1291	0.008733857668758185
P12M_3_Stenotrophomonas maltophilia	Cluster 954	0.008508537756675726
P12M_3_Stenotrophomonas maltophilia	Cluster 343	0.00833995127831677
P12M_3_Stenotrophomonas maltophilia	Cluster 1457	0.007963174560393183
P12M_3_Stenotrophomonas maltophilia	Cluster 1375	0.0073553415937584405
P12M_3_Stenotrophomonas maltophilia	Cluster 1443	0.0067767837186199316

Mean squared error for P12M_4_Rapid NTM using classifier is 0.2
Features appearing at least once
P12M_4_Rapid NTM	Cluster 170	0.021884996445614424
P12M_4_Rapid NTM	Cluster 879	0.021431750867440116
P12M_4_Rapid NTM	Cluster 83	0.020189994886507988
P12M_4_Rapid NTM	Cluster 583	0.01822625421036884
P12M_4_Rapid NTM	Cluster 982	0.014927082352737767
P12M_4_Rapid NTM	Cluster 464	0.01415384702830956
P12M_4_Rapid NTM	Cluster 861	0.01394163895703246
P12M_4_Rapid NTM	Cluster 754	0.012457166169006335
P12M_4_Rapid NTM	Cluster 851	0.012434183640366827
P12M_4_Rapid NTM	Cluster 306	0.011476685613984634
P12M_4_Rapid NTM	Cluster 586	0.01123224305396295
P12M_4_Rapid NTM	Cluster 957	0.010979424575585898
P12M_4_Rapid NTM	Cluster 979	0.010546899333815897
P12M_4_Rapid NTM	Cluster 816	0.010427410229877403
P12M_4_Rapid NTM	Cluster 23	0.010167048963933884
P12M_4_Rapid NTM	Cluster 751	0.010049963430416522
P12M_4_Rapid NTM	Cluster 343	0.010003165394803679
P12M_4_Rapid NTM	Cluster 559	0.009715812856624166
P12M_4_Rapid NTM	Cluster 1453	0.009427045354665823
P12M_4_Rapid NTM	Cluster 978	0.009307856152884337

Mean squared error for P12M_5_Slow NTM using classifier is 0.04
Features appearing at least once
P12M_5_Slow NTM	Cluster 1324	0.03253110345042352
P12M_5_Slow NTM	Cluster 17	0.025935230821527957
P12M_5_Slow NTM	Cluster 913	0.023113190478561637
P12M_5_Slow NTM	Cluster 1300	0.01957080861298761
P12M_5_Slow NTM	Cluster 1322	0.018691960608928863
P12M_5_Slow NTM	Cluster 1301	0.017193887042400786
P12M_5_Slow NTM	Cluster 256	0.01684172870012604
P12M_5_Slow NTM	Cluster 1323	0.015071095948832266
P12M_5_Slow NTM	Cluster 1090	0.014707872861938162
P12M_5_Slow NTM	Cluster 1331	0.01455962363588857
P12M_5_Slow NTM	Cluster 1158	0.014406145778596537
P12M_5_Slow NTM	Cluster 525	0.014151483449304886
P12M_5_Slow NTM	Cluster 337	0.012572094833047798
P12M_5_Slow NTM	Cluster 543	0.012305616455156182
P12M_5_Slow NTM	Cluster 443	0.011966566088309058
P12M_5_Slow NTM	Cluster 995	0.011507629736909305
P12M_5_Slow NTM	Cluster 336	0.011495907337612667
P12M_5_Slow NTM	Cluster 1086	0.011403571945787094
P12M_5_Slow NTM	Cluster 250	0.010210131477710147
P12M_5_Slow NTM	Cluster 1059	0.00985045586989348

Mean squared error for P12M_6_Aspergillus using classifier is 0.2
Features appearing at least once
P12M_6_Aspergillus	Cluster 878	0.012952215707571864
P12M_6_Aspergillus	Cluster 1091	0.012902930750278015
P12M_6_Aspergillus	Cluster 875	0.01233827966674067
P12M_6_Aspergillus	Cluster 324	0.011741372735516684
P12M_6_Aspergillus	Cluster 890	0.010319204351665808
P12M_6_Aspergillus	Cluster 339	0.010299375239342408
P12M_6_Aspergillus	Cluster 274	0.010143632181812344
P12M_6_Aspergillus	Cluster 1037	0.00995001967252843
P12M_6_Aspergillus	Cluster 25	0.009839027630744113
P12M_6_Aspergillus	Cluster 829	0.009261268564248375
P12M_6_Aspergillus	Cluster 1064	0.0089796463985803
P12M_6_Aspergillus	Cluster 1490	0.008789210043604171
P12M_6_Aspergillus	Cluster 1153	0.008667617214197652
P12M_6_Aspergillus	Cluster 602	0.007933745762448836
P12M_6_Aspergillus	Cluster 459	0.007870075955112889
P12M_6_Aspergillus	Cluster 728	0.007156455049904199
P12M_6_Aspergillus	Cluster 1355	0.007111035456838098
P12M_6_Aspergillus	Cluster 524	0.0070036366461776215
P12M_6_Aspergillus	Cluster 1099	0.006783804340113867
P12M_6_Aspergillus	Cluster 508	0.006342303492626388

Mean squared error for P12M_7_Burkholderia cepacia using classifier is 0.04
Features appearing at least once
P12M_7_Burkholderia cepacia	Cluster 336	0.03999633794713246
P12M_7_Burkholderia cepacia	Cluster 250	0.036716077429273276
P12M_7_Burkholderia cepacia	Cluster 525	0.036550515711514714
P12M_7_Burkholderia cepacia	Cluster 339	0.03218911308384035
P12M_7_Burkholderia cepacia	Cluster 335	0.027739491337221655
P12M_7_Burkholderia cepacia	Cluster 1470	0.025924045727707998
P12M_7_Burkholderia cepacia	Cluster 256	0.025872585786548535
P12M_7_Burkholderia cepacia	Cluster 302	0.025575482674539643
P12M_7_Burkholderia cepacia	Cluster 1090	0.02542100804309661
P12M_7_Burkholderia cepacia	Cluster 1331	0.024539013915953048
P12M_7_Burkholderia cepacia	Cluster 1326	0.02268293105827121
P12M_7_Burkholderia cepacia	Cluster 1091	0.022617522466426936
P12M_7_Burkholderia cepacia	Cluster 995	0.022311027367537296
P12M_7_Burkholderia cepacia	Cluster 1051	0.020118895700068595
P12M_7_Burkholderia cepacia	Cluster 240	0.02006951467372683
P12M_7_Burkholderia cepacia	Cluster 1367	0.02003886219572806
P12M_7_Burkholderia cepacia	Cluster 303	0.020025723854704268
P12M_7_Burkholderia cepacia	Cluster 1327	0.01959683328787702
P12M_7_Burkholderia cepacia	Cluster 957	0.01954363001936158
P12M_7_Burkholderia cepacia	Cluster 504	0.019425028011135444

Mean squared error for P12M_8_Haemophilus influenza using classifier is 0.0
Features appearing at least once
P12M_8_Haemophilus influenza	Cluster 287	0.05206151809809841
P12M_8_Haemophilus influenza	Cluster 294	0.03991185743008123
P12M_8_Haemophilus influenza	Cluster 1253	0.027984836413394002
P12M_8_Haemophilus influenza	Cluster 896	0.02414686312907929
P12M_8_Haemophilus influenza	Cluster 972	0.02405805811127108
P12M_8_Haemophilus influenza	Cluster 948	0.02347977098952636
P12M_8_Haemophilus influenza	Cluster 934	0.01710197033868634
P12M_8_Haemophilus influenza	Cluster 359	0.01618345412266726
P12M_8_Haemophilus influenza	Cluster 1300	0.014641757239524478
P12M_8_Haemophilus influenza	Cluster 1430	0.014402170087228633
P12M_8_Haemophilus influenza	Cluster 1137	0.014158192977229315
P12M_8_Haemophilus influenza	Cluster 803	0.013793142673129833
P12M_8_Haemophilus influenza	Cluster 1383	0.013432718189170006
P12M_8_Haemophilus influenza	Cluster 302	0.012793649519887675
P12M_8_Haemophilus influenza	Cluster 1120	0.011831078755198747
P12M_8_Haemophilus influenza	Cluster 989	0.011737339668986626
P12M_8_Haemophilus influenza	Cluster 361	0.011422332449333068
P12M_8_Haemophilus influenza	Cluster 627	0.011119034600555237
P12M_8_Haemophilus influenza	Cluster 933	0.010769408140833589
P12M_8_Haemophilus influenza	Cluster 889	0.010573414953751666

Mean squared error for P12M_9_Streptococcus pneumoniae using classifier is 0.0
Features appearing at least once
P12M_9_Streptococcus pneumoniae	Cluster 1041	0.0667824001919067
P12M_9_Streptococcus pneumoniae	Cluster 717	0.044459508644387524
P12M_9_Streptococcus pneumoniae	Cluster 1145	0.04260652277528826
P12M_9_Streptococcus pneumoniae	Cluster 422	0.03657117770018653
P12M_9_Streptococcus pneumoniae	Cluster 872	0.03332106484182232
P12M_9_Streptococcus pneumoniae	Cluster 877	0.03331273361969441
P12M_9_Streptococcus pneumoniae	Cluster 80	0.03226507846874159
P12M_9_Streptococcus pneumoniae	Cluster 1028	0.025425710881743214
P12M_9_Streptococcus pneumoniae	Cluster 1281	0.025319128637238227
P12M_9_Streptococcus pneumoniae	Cluster 590	0.024535244774700354
P12M_9_Streptococcus pneumoniae	Cluster 279	0.02209347546117655
P12M_9_Streptococcus pneumoniae	Cluster 959	0.02138891543188941
P12M_9_Streptococcus pneumoniae	Cluster 1231	0.019225439754527993
P12M_9_Streptococcus pneumoniae	Cluster 1398	0.019006670054835566
P12M_9_Streptococcus pneumoniae	Cluster 290	0.01685137077421917
P12M_9_Streptococcus pneumoniae	Cluster 245	0.016727241251070033
P12M_9_Streptococcus pneumoniae	Cluster 23	0.015376320788078884
P12M_9_Streptococcus pneumoniae	Cluster 688	0.013922646513253905
P12M_9_Streptococcus pneumoniae	Cluster 850	0.0125915662037563
P12M_9_Streptococcus pneumoniae	Cluster 587	0.01191075341772477

Mean squared error for P12M_10_Achromobacter xylosoxidans using classifier is 0.04
Features appearing at least once
P12M_10_Achromobacter xylosoxidans	Cluster 240	0.02842909293422677
P12M_10_Achromobacter xylosoxidans	Cluster 302	0.02749649869012639
P12M_10_Achromobacter xylosoxidans	Cluster 291	0.02447057905060084
P12M_10_Achromobacter xylosoxidans	Cluster 1090	0.023392814126057863
P12M_10_Achromobacter xylosoxidans	Cluster 282	0.022530787198374445
P12M_10_Achromobacter xylosoxidans	Cluster 337	0.02189456694964452
P12M_10_Achromobacter xylosoxidans	Cluster 303	0.02157971475611548
P12M_10_Achromobacter xylosoxidans	Cluster 236	0.016064552014549746
P12M_10_Achromobacter xylosoxidans	Cluster 1091	0.01567802989253187
P12M_10_Achromobacter xylosoxidans	Cluster 257	0.013620451708393204
P12M_10_Achromobacter xylosoxidans	Cluster 1432	0.013342419745209756
P12M_10_Achromobacter xylosoxidans	Cluster 256	0.013309936177977705
P12M_10_Achromobacter xylosoxidans	Cluster 1149	0.013043848587777818
P12M_10_Achromobacter xylosoxidans	Cluster 832	0.012973204381709217
P12M_10_Achromobacter xylosoxidans	Cluster 332	0.012898162741955568
P12M_10_Achromobacter xylosoxidans	Cluster 957	0.01266632542220398
P12M_10_Achromobacter xylosoxidans	Cluster 358	0.01252623870002913
P12M_10_Achromobacter xylosoxidans	Cluster 681	0.012293378285692649
P12M_10_Achromobacter xylosoxidans	Cluster 1329	0.011671312894574086
P12M_10_Achromobacter xylosoxidans	Cluster 317	0.011162067766309031

Mean squared error for P12M_11_Serratia marcesens using classifier is 0.08
Features appearing at least once
P12M_11_Serratia marcesens	Cluster 336	0.04239386591481471
P12M_11_Serratia marcesens	Cluster 726	0.041175175073089876
P12M_11_Serratia marcesens	Cluster 1470	0.03415357056838575
P12M_11_Serratia marcesens	Cluster 1090	0.029704522697809762
P12M_11_Serratia marcesens	Cluster 198	0.0254194369082466
P12M_11_Serratia marcesens	Cluster 250	0.025287728410188514
P12M_11_Serratia marcesens	Cluster 317	0.02346570408730872
P12M_11_Serratia marcesens	Cluster 995	0.022847668414021863
P12M_11_Serratia marcesens	Cluster 957	0.020845587735632373
P12M_11_Serratia marcesens	Cluster 1051	0.020654206126523418
P12M_11_Serratia marcesens	Cluster 339	0.02032548439544543
P12M_11_Serratia marcesens	Cluster 681	0.02018470301546282
P12M_11_Serratia marcesens	Cluster 1314	0.01893469018341025
P12M_11_Serratia marcesens	Cluster 1293	0.0185892047824748
P12M_11_Serratia marcesens	Cluster 1016	0.016735969592674392
P12M_11_Serratia marcesens	Cluster 332	0.015475015351657543
P12M_11_Serratia marcesens	Cluster 303	0.015415428372519349
P12M_11_Serratia marcesens	Cluster 800	0.01518191586392806
P12M_11_Serratia marcesens	Cluster 1319	0.014611348506279504
P12M_11_Serratia marcesens	Cluster 335	0.013386439910595474

Mean squared error for P12M_12_Inquilinus limosus using classifier is 0.0
Features appearing at least once
P12M_12_Inquilinus limosus	Cluster 1479	0.03318481901842046
P12M_12_Inquilinus limosus	Cluster 952	0.02553513599125746
P12M_12_Inquilinus limosus	Cluster 981	0.025304422842419086
P12M_12_Inquilinus limosus	Cluster 982	0.023686159127007198
P12M_12_Inquilinus limosus	Cluster 1070	0.023143626426239645
P12M_12_Inquilinus limosus	Cluster 1437	0.022358308745215206
P12M_12_Inquilinus limosus	Cluster 1099	0.02159902090314908
P12M_12_Inquilinus limosus	Cluster 1313	0.021488488791509993
